repo	module	file_path	class_name	kind	extends	table_or_path	field_count	fields
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/web/rest/facade/ManagedOrderFacadeImpl.java	ManagedOrderFacadeImpl	dto			29	managedOrdersService:ManagedOrdersOperations;authenticationSourceService:AuthenticationSourceService;orderInfoConverter:OrderInfoConverter;orderResponseConverter:OrderResponseConverter;standaloneLoadLegConverter:StandaloneLoadLegConverter;managedOrderConverter:ManagedOrderConverter;mediaProxyTransformer:MediaProxyTransformer;standaloneLoadLegOperations:StandaloneLoadLegOperations;genericUtilityService:GenericUtilityService;idHashingService:IdHashingService;appConfig:AppConfig;integratorsTtl:Duration;loadLeg:LoadLeg;newLeg:LoadLeg;user:SecurityUser;loadLeg:LoadLeg;user:UserAccount;loadLegs:LoadLeg[];loadLeg:LoadLeg;update:ManagedOrderUpdate;user:SecurityUser;dehashedIds:Long[];loadLegs:LoadLeg[];dehashedIds:Long[];dehashedId:Long;vehicles:OrderVehicleInfoDto[];vin:String;make:String;model:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/web/rest/facade/converter/MediaProxyReplacer.java	MediaProxyReplacer	dto			6	url:String;url:String;url:String;url:String;url:String;url:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/web/rest/facade/converter/MediaProxyTransformer.java	MediaProxyTransformer	dto			49	mediaProxyClient:MediaProxyClient;mediaProxyApiTtl:Duration;companyId:String;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;companyId:String;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;companyId:String;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;companyId:String;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;companyId:String;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;companyId:String;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;companyId:String;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;companyId:String;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer;mediaProxyUrls:MediaProxyUrls;urlsMap:String[];mediaProxyReplacer:MediaProxyReplacer
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/web/rest/controller/deprecated/pagination/V1PagingCriteria.java	V1PagingCriteria	dto			2	page:Integer;size:Integer
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/web/rest/controller/deprecated/pagination/V1SearchFilter.java	V1SearchFilter	dto			3	field:String;value:String;operator:V1FilterOperatorEnum
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/web/rest/controller/deprecated/pagination/V1SortCriteria.java	V1SortCriteria	dto			3	sortingFields:String[];orders:Order[];order:Order
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/web/rest/common/EntityId.java	EntityId	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/web/rest/validation/uploading/DomainsValidatorImpl.java	DomainsValidatorImpl	dto			2	supportedDomains:String;domains:String[]
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/AttachmentPubSubDto.java	AttachmentPubSubDto	dto			7	id:String;loadLegId:String;vehicleId:String;fileUrl:String;type:String;isSharedWithShipper:boolean;isForDriverOnly:boolean
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/LoadLegEventPubSubDto.java	LoadLegEventPubSubDto	dto			1	newValue:LoadLegPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/OfferPubSubDto.java	OfferPubSubDto	dto			6	id:String;carrierOffer:OfferDetailsPubSubDto;status:String;expirationDate:ZonedDateTime;negotiationId:String;companyId:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/LoadLegPubSubDto.java	LoadLegPubSubDto	dto			42	loadLegId:String;status:String;carrierDot:Long;carrierUmId:String;driverUmId:String;ctmsShipperLoadId:String;paymentOnPickupInUSD:String;paymentOnDeliveryInUSD:String;totalPaymentInUSD:String;paymentTermBusinessDays:String;paymentTermCalendarDays:String;paymentTermBegins:String;vehicles:LoadboardVehiclePubSubDto[];pickupStartDate:LocalDate;pickupEndDate:LocalDate;deliveryStartDate:LocalDate;deliveryEndDate:LocalDate;pickupEstimatedDate:LocalDate;pickupEstimateTimeframe:String;pickupEstimateReason:String;pickupContractStartDate:LocalDate;pickupContractEndDate:LocalDate;deliveryEstimatedDate:LocalDate;deliveryEstimateTimeframe:String;deliveryEstimateReason:String;deliveryContractStartDate:LocalDate;pickupActualDate:LocalDate;deliveryActualDate:LocalDate;pickupRequestedStartDateRestriction:LoadBoardStartDateRestrictionTypeEnum;pickupRequestedEndDateRestriction:LoadBoardEndDateRestrictionTypeEnum;deliveryRequestedStartDateRestriction:LoadBoardStartDateRestrictionTypeEnum;deliveryRequestedEndDateRestriction:LoadBoardEndDateRestrictionTypeEnum;pickupEstimatedDateRestriction:LoadBoardStartDateRestrictionTypeEnum;pickupContractStartDateRestriction:LoadBoardStartDateRestrictionTypeEnum;pickupContractEndDateRestriction:LoadBoardEndDateRestrictionTypeEnum;deliveryEstimatedDateRestriction:LoadBoardStartDateRestrictionTypeEnum;deliveryContractStartDateRestriction:LoadBoardStartDateRestrictionTypeEnum;deliveryContractEndDateRestriction:LoadBoardEndDateRestrictionTypeEnum;deliveryContractEndDate:LocalDate;cancelReason:String;declineReason:String;otherReasonText:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/V3PubSubObjectDto.java	V3PubSubObjectDto	dto	PubSubMessageDto		0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/UserEventPubSubDto.java	UserEventPubSubDto	dto			1	user:V2UserAccountPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/VehicleRevisionPubSubDto.java	VehicleRevisionPubSubDto	dto			2	vehicle:VehiclePubSubDto;idDetails:VehicleIdDetailsPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/VehicleLoadboardStateValuesPubSubDto.java	VehicleLoadboardStateValuesPubSubDto	dto			3	objectType:String;objectPrimaryKey:String;event:VehicleChangeEventValuesPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/VehicleLoadboardStatePubSubDto.java	VehicleLoadboardStatePubSubDto	dto			3	objectType:String;objectPrimaryKey:String;event:VehicleChangeEventPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/AttachmentMetadataCtmsPubSubDto.java	AttachmentMetadataCtmsPubSubDto	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/VehicleLoadboardStatusChangePubSubDto.java	VehicleLoadboardStatusChangePubSubDto	dto			3	objectType:String;objectPrimaryKey:String;event:VehicleValuePubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/M22DamagePubSubDto.java	M22DamagePubSubDto	dto			7	id:String;type:String;area:String;vehicleId:String;inspectionType:String;severity:String;url:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/VehiclePubSubDto.java	VehiclePubSubDto	dto			18	vehicleId:String;shipperliteVehicleId:String;loadLegId:String;bodyType:String;color:String;buyerNumber:String;lotNumber:String;stockNumber:String;operable:Boolean;vin:String;year:Integer;make:String;model:String;galleryUrl:String;status:String;pickupActualDate:LocalDate;deliveryActualDate:LocalDate;m22Damages:M22DamagePubSubDto[]
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/VehicleIdDetailsPubSubDto.java	VehicleIdDetailsPubSubDto	dto			1	vehicleId:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/CompanyEventPubSubDto.java	CompanyEventPubSubDto	dto			1	company:V2CompanyPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/VehicleRevisionValuesPubSubDto.java	VehicleRevisionValuesPubSubDto	dto			1	updatedValues:Object[]
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/NegotiationPubSubDto.java	NegotiationPubSubDto	dto			6	id:String;loadLegId:String;carrierId:String;status:String;offers:OfferPubSubDto[];currentOffer:OfferPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/GatepassInformation.java	GatepassInformation	dto			2	vehicleId:Long;attachmentId:Long
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/VehicleValuePubSubDto.java	VehicleValuePubSubDto	dto			1	newValue:VehiclePubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/LoadLegLoadboardStatePubSubDto.java	LoadLegLoadboardStatePubSubDto	dto			3	objectType:String;objectPrimaryKey:String;event:LoadLegEventPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/LoadBoardStateInfoPubSubDto.java	LoadBoardStateInfoPubSubDto	dto			5	action:String;objectType:String;objectPrimaryKey:String;isJustCreated:boolean;parentType:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/OfferDetailsPubSubDto.java	OfferDetailsPubSubDto	dto			5	priceInUSD:BigDecimal;pickupDate:DateDetailsPubSubDto;deliveryDate:DateDetailsPubSubDto;paymentTermBusinessDays:String;paymentTermBegins:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/VehicleChangeEventValuesPubSubDto.java	VehicleChangeEventValuesPubSubDto	dto			1	newValue:VehicleRevisionValuesPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/NegotiationEventPubSubDto.java	NegotiationEventPubSubDto	dto			1	newValue:NegotiationPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/AttachmentEventPubSubDto.java	AttachmentEventPubSubDto	dto			3	newValue:AttachmentPubSubDto;metadata:AttachmentMetadataCtmsPubSubDto;isDeleted:boolean
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/LoadboardVehiclePubSubDto.java	LoadboardVehiclePubSubDto	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/QuoteManagerUpdateEventPubSubDto.java	QuoteManagerUpdateEventPubSubDto	dto			11	loadId:String;providerId:Long;providerName:String;providerLogoUrl:String;providerServiceAccountName:String;orderId:String;orderRefId:String;selectedQuoteId:String;selectedQuoteRateType:String;mustBeDisabled:boolean;currentUserEmail:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/AttachmentLoadboardStatePubSubDto.java	AttachmentLoadboardStatePubSubDto	dto			3	objectType:String;isJustCreated:boolean;event:AttachmentEventPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/DateDetailsPubSubDto.java	DateDetailsPubSubDto	dto			2	start:LocalDate;end:LocalDate
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/NegotiationLoadboardStatePubSubDto.java	NegotiationLoadboardStatePubSubDto	dto			4	objectType:String;objectPrimaryKey:String;isJustCreated:boolean;event:NegotiationEventPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/VehicleChangeEventPubSubDto.java	VehicleChangeEventPubSubDto	dto			1	newValue:VehicleRevisionPubSubDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/location/LocationPubSubDto.java	LocationPubSubDto	dto			2	coordinates:LocationCoordinatesPubSubDto;timestamp:ZonedDateTime
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/location/LocationCoordinatesPubSubDto.java	LocationCoordinatesPubSubDto	dto			2	latitude:BigDecimal;longitude:BigDecimal
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/location/LocationStatePubSubDto.java	LocationStatePubSubDto	dto			8	action:String;actorPk:String;created:Boolean;deleted:Boolean;event:LocationEventPubSubDto;eventPk:String;objectPk:String;objectType:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/application/adapters/in/pubsub/dto/location/LocationEventPubSubDto.java	LocationEventPubSubDto	dto			8	action:String;actorPk:String;created:Boolean;deleted:Boolean;eventPk:String;eventData:LocationPubSubDto;objectPk:String;objectType:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/temporal/reporting/workflows/impl/CreateReportWorkflowImpl.java	CreateReportWorkflowImpl	dto			10	fieldsFilterConverter:FieldsFilterConverter;activityOptions:Builder;log:Logger;checkLinkedCompaniesActivity:CheckLinkedCompaniesActivity;createReportActivity:CreateReportActivity;broadcastReportResultActivity:BroadcastReportResultActivity;sendReportEmailActivity:SendReportEmailActivity;createReportingLogActivity:CreateReportingLogActivity;user:User;res:CreateReportOutDto
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/temporal/reporting/dtos/CreateReportInDto.java	CreateReportInDto	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/temporal/reporting/dtos/CreateReportOutDto.java	CreateReportOutDto	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/temporal/reporting/dtos/SendReportEmailInDto.java	SendReportEmailInDto	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/temporal/reporting/dtos/CreateReportingLogInDto.java	CreateReportingLogInDto	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/temporal/reporting/dtos/BroadcastReportResultInDto.java	BroadcastReportResultInDto	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/DriveawayDriver.java	DriveawayDriver	jpa	BaseEntity	driveaway_driver	7	name:String;companyName:String;email:String;phone:String;phoneNotes:String;location:Location;enforceTermsAndConditions:boolean
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/PaymentDetailsEntity.java	PaymentDetailsEntity	jpa	BaseEntity	payment_details	7	contractPricingPublicId:String;contractPricingVersion:Long;contractPricingType:ContractPricingTypeEnum;contractPricingCalculatedRateInCents:Long;contractPricingCalculationDetails:ContractPricingPaymentEmbedded;rateEngineCalculationId:String;carrierPayInCents:long
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/OutboxMessage.java	OutboxMessage	jpa	BaseEntity	outbox_message	4	payload:String;processStatus:OutboxProcessStatusEnum;retries:int;errorDetails:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/Load.java	Load	jpa	BaseEntity	load	13	dispatchInstructions:String;postDispatchInstructions:String;useM22InspectionGuide:Boolean;useVrf:Boolean;useGpsTracking:Boolean;trailerType:TrailerTypeEnum;allowCarrierToEditLoads:Boolean;isInstaBookable:Boolean;forceDriverAssignment:Boolean;dontAlertDriveawayDriver:boolean;shippingItems:ShippingItem[];atgDriverCode:String;aiContext:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/ManagedOrder.java	ManagedOrder	jpa	BaseEntity	managed_order	0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/ReportingLog.java	ReportingLog	jpa	BaseEntity	reporting_log	2	creator:UserAccount;company:Company
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/DefaultContactsExclusions.java	DefaultContactsExclusions	jpa		default_contacts_exclusions	4	company:Company;companyId:long;defaultContact:Contact;defaultContactId:long
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/Contact.java	Contact	jpa	BaseEntity	contact	23	publicId:String;companyName:String;email:String;name:String;primaryPhone:String;primaryPhoneNotes:String;secondaryPhone:String;secondaryPhoneNotes:String;thirdPhone:String;thirdPhoneNotes:String;workingHours:String;autoImsClientId:String;location:Location;userType:ContactUserTypeEnum;systemType:ContactSystemTypeEnum;notes:String;searchableContent:String;company:Company;companyId:Long;defaultContactsExclusions:DefaultContactsExclusions[];allEmails:String;userPrimaryPhone:String;sb:StringBuilder
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/Payment.java	Payment	jpa	BaseEntity	payment	9	carrierPayInCents:long;notes:String;loadLeg:LoadLeg;paymentType:PaymentTypeEnum;paymentTransactionType:PaymentTransactionTypeEnum;paymentMethod:PaymentMethodEnum;paymentTermsBeginType:PaymentTermsBeginTypeEnum;paymentTermsType:PaymentTermsTypeEnum;payment:Payment
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/CompanySettingsEntity.java	CompanySettingsEntity	jpa	BaseEntity	company_settings	16	useGpsTracking:boolean;useSignatures:boolean;useVrf:boolean;allowCarrierToEditLoads:boolean;useCustomerContractPricing:boolean;useCarrierContractPricing:boolean;generateCustomerInvoice:boolean;allowDriveawayDriverEdits:boolean;allowChaseDriverEdits:boolean;paymentInformation:PaymentInformationEmbedded[];usePaymentInformation:boolean;companyId:String;forceCpayInput:boolean;forceTotalRateInput:boolean;useAtgDriverCode:boolean;sendAtgPinEmail:boolean
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/LoadLegPostingJob.java	LoadLegPostingJob	jpa	BaseEntity	load_leg_posting_job	5	loadLeg:LoadLeg;jobType:JobTypeEnum;jobStatus:JobStatusEnum;errorMessage:String;jobId:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/Driver.java	Driver	jpa	BaseEntity	driver	3	lbExternalId:String;userAccount:UserAccount;userManagementId:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/Route.java	Route	jpa	BaseEntity	route	10	dispatchDate:LocalDate;pickupRequestedDateDetail:DateDetail;pickupContractualDateDetail:DateDetail;pickupCarrierEtaDateDetail:DateDetail;deliveryRequestedDateDetail:DateDetail;deliveryContractualDateDetail:DateDetail;deliveryCarrierEtaDateDetail:DateDetail;deliveryLocation:Location;pickupLocation:Location;direction:MileageBandDirectionEnum
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/Driveaway.java	Driveaway	jpa	BaseEntity	driveaway	5	publicKey:String;state:DriveawayLoadStateEnum;expirationTime:Instant;driver:DriveawayDriver;type:DriveawayTypeEnum
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/SupportedAccountingLineItemEntity.java	SupportedAccountingLineItemEntity	jpa	BaseEntity	supported_accounting_line_items	6	isTotalRate:boolean;chargeName:String;chargeCode:String;company:Company;searchableContent:String;sb:StringBuilder
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/CarrierOffer.java	CarrierOffer	jpa	BaseEntity	carrier_offer	5	priceInCents:long;loadLeg:LoadLeg;lbNegotiationId:String;lbStatus:String;lbExternalId:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/DateDetail.java	DateDetail	jpa	BaseEntity	date_detail	5	estimatedEndDate:LocalDate;estimatedStartDate:LocalDate;restriction:DateRestrictionEnum;timeframe:String;reason:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/ShippingItem.java	ShippingItem	jpa	BaseEntity	shipping_item	21	deliveryContact:Contact;pickupContact:Contact;customer:Contact;load:Load;route:Route;driveawayDriver:DriveawayDriver;checkedInAt:Instant;status:ShippingItemStatusEnum;vehicle:Vehicle;attachments:Attachment[];routeOrder:int;carrierPayInCents:long;contractPricingCalculationDetails:ContractPricingPaymentEmbedded;contractPricingPublicId:String;contractPricingVersion:Long;contractPricingType:ContractPricingTypeEnum;contractPricingCalculatedRateInCents:Long;shipperExternalId:String;generateCustomerInvoice:Boolean;allowDriverEdits:Boolean;m22Damages:M22DamageEmbedded[]
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/CentralDispatchCredentialsEntity.java	CentralDispatchCredentialsEntity	jpa	BaseEntity	central_dispatch_credentials	6	company:Company;companyId:long;clientId:String;clientSecret:String;marketplace:String;sendCtmsLoadboardLink:boolean
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/ActivityLog.java	ActivityLog	jpa	BaseEntity	activity_log	8	loadCreator:UserAccount;actorName:String;actorUser:UserAccount;actorType:ActorTypeEnum;loadLegId:long;loadLeg:LoadLeg;loadType:LoadTypeEnum;status:LoadLegStatusEnum
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/PublicLinkInfo.java	PublicLinkInfo	jpa	BaseEntity	public_link_info	3	publicLinkKey:String;publicLink:String;ctmsLoadboardLink:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/StatusHistoryEntity.java	StatusHistoryEntity	jpa	BaseEntity	status_histories	3	entityName:String;entityId:long;status:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/OutboxMessageGroup.java	OutboxMessageGroup	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/AtgDriverCodeViewLog.java	AtgDriverCodeViewLog	jpa	BaseEntity	atg_driver_code_view_log	2	loadLegId:Long;actorUserId:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/Location.java	Location	jpa	BaseEntity	location	7	street:String;city:String;state:String;zipCode:String;longitude:String;latitude:String;locationId:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/Attachment.java	Attachment	jpa	BaseEntity	attachment	13	creatorType:AttachmentCreatorTypeEnum;fileUrl:String;lbExternalId:String;companyId:String;shippingItem:ShippingItem;shippingItemId:Long;loadLeg:LoadLeg;loadLegId:Long;originalFileName:String;shareWith:ShareWithTypeEnum;status:UploadStatusEnum;type:AttachmentTypeEnum;metadata:AttachmentsMetadataEmbedded
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/AccountingLineItemEntity.java	AccountingLineItemEntity	jpa	BaseEntity	accounting_line_items	7	isTotalRate:boolean;chargeName:String;chargeAmountCents:long;chargeCode:String;costCents:long;notes:String;vehicle:Vehicle
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/LoadLeg.java	LoadLeg	jpa	BaseEntity	load_leg	43	centralDispatchId:String;centralDispatchLatestAction:CentralDispatchActionEnum;centralDispatchClientId:String;status:LoadLegStatusEnum;pickupSignatureRequired:Boolean;deliverySignatureRequired:Boolean;labels:String[];carrierOffers:CarrierOffer[];driver:Driver;carrier:Carrier;driveaway:Driveaway;load:Load;payments:Payment[];attachments:Attachment[];publicLinkInfo:PublicLinkInfo;order:ManagedOrder;paymentDetails:PaymentDetailsEntity;userAccount:UserAccount;type:LoadTypeEnum;companyId:long;company:Company;sortPickupDate:LocalDate;sortDeliveryDate:LocalDate;externalDestination:ExternalDestinationEnum;lbPostingVersion:LBPostingVersion;customer:Contact;lload:Load;minMaxPickupDates:Pair<LocalDate, LocalDate>;minPickupDate:LocalDate;maxPickupDate:LocalDate;minMaxDeliveryDates:Pair<LocalDate, LocalDate>;minDeliveryDate:LocalDate;maxDeliveryDate:LocalDate;minDate:AtomicReference<LocalDate>;maxDate:AtomicReference<LocalDate>;route:Route;actualDate:LocalDate;minDate:AtomicReference<LocalDate>;maxDate:AtomicReference<LocalDate>;route:Route;actualDate:LocalDate;startDate:LocalDate;endDate:LocalDate
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/Company.java	Company	jpa	BaseEntity	company	8	externalId:String;externalParentCompanyId:String;usDotNumber:String;email:String;accountingEmails:String;lastModifiedUserBe:Instant;location:Location;subscriptionStatus:SubscriptionStatusEnum
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/Vehicle.java	Vehicle	jpa	BaseEntity	vehicle	23	totalRate:Long;bodyType:String;driveType:String;buyerNumber:String;color:String;lotNumber:String;stockNumber:String;make:String;model:String;length:String;height:String;width:String;weight:String;vin:String;year:Integer;lbExternalId:String;centralDispatchId:String;customInformation:String;operableType:OperableTypeEnum;inventoryUnitId:String;searchableContent:String;accountingLineItems:AccountingLineItemEntity[];sb:StringBuilder
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/Carrier.java	Carrier	jpa	BaseEntity	carrier	3	company:Company;userManagementId:String;loadLegs:LoadLeg[]
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/ReportingTemplate.java	ReportingTemplate	jpa	BaseEntity	reporting_template	7	filters:ReportFilterDto;sort:V1SortDto;fields:FieldDto[];scheduleConfig:ReportSchedulingEmbedded;recipients:String[];creator:UserAccount;company:Company
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/UserAccount.java	UserAccount	jpa	BaseEntity	user_account	7	externalId:String;email:String;lastModifiedUserBe:Instant;company:Company;mainUserId:String;mainUserEmail:String;mainCompanyId:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/vo/FileContent.java	FileContent	dto			3	bytes:byte[];originalFileName:String;extension:String
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/vo/ContactInformationVo.java	ContactInformationVo	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/vo/PostingJob.java	PostingJob	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/vo/DeleteAttachmentPayload.java	DeleteAttachmentPayload	dto			0	
posting-backend	posting-app	posting-app/src/main/java/cars/ship/shipperlite/posting/domain/model/vo/OutboxPayload.java	OutboxPayload	dto			0	
